time/time_elapsed,train/learning_rate,rollout/success_rate,train/n_updates,train/ent_coef,time/total_timesteps,time/fps,train/actor_loss,rollout/ep_rew_mean,rollout/ep_len_mean,train/critic_loss,train/ent_coef_loss,time/episodes
2232,0.0003,0.09,514799,0.010075301863253117,514900,51,15.310985565185547,-68.15509761,150.0,0.26228827238082886,-2.433600902557373,3432
2244,0.0003,0.08,515399,0.009879735298454762,515500,51,15.552571296691895,-68.08561699,150.0,0.15074729919433594,0.14753663539886475,3436
2257,0.0003,0.06,515999,0.009549531154334545,516100,51,15.839168548583984,-71.77257474000001,150.0,0.2553984522819519,-2.1597061157226562,3440
2269,0.0003,0.06,516599,0.009219625033438206,516700,51,16.960968017578125,-64.64302025,150.0,0.17472460865974426,0.5287901163101196,3444
2281,0.0003,0.06,517199,0.009409148246049881,517300,51,14.999537467956543,-61.842031090000006,150.0,0.3340708911418915,-0.1473301500082016,3448
2293,0.0003,0.06,517799,0.009472614154219627,517900,51,16.176780700683594,-62.236024719999996,150.0,0.3025003969669342,1.159847617149353,3452
2306,0.0003,0.06,518399,0.009431401267647743,518500,51,17.257108688354492,-67.44565089000001,150.0,0.791839599609375,2.4699954986572266,3456
2318,0.0003,0.05,518999,0.009499573148787022,519100,51,17.22976303100586,-65.48001948,150.0,0.25836682319641113,4.21899938583374,3460
2331,0.0003,0.04,519599,0.009398126974701881,519700,51,14.537694931030273,-63.40908350999999,150.0,0.13919834792613983,-3.488199234008789,3464
2344,0.0003,0.04,520199,0.00947591196745634,520300,51,16.509483337402344,-63.692838699999996,150.0,0.3790298104286194,0.9104621410369873,3468
2356,0.0003,0.04,520799,0.009423035196959972,520900,51,15.206331253051758,-64.46619843,150.0,0.31779032945632935,-0.5591503381729126,3472
2368,0.0003,0.05,521399,0.009462790563702583,521500,51,14.887727737426758,-64.80096807000001,150.0,0.21763601899147034,-2.948801279067993,3476
2380,0.0003,0.05,521999,0.009354529902338982,522100,51,16.398710250854492,-64.00534329999999,150.0,0.15104162693023682,-1.2246301174163818,3480
2392,0.0003,0.04,522599,0.009300450794398785,522700,51,16.441986083984375,-60.57176722,150.0,0.16046801209449768,0.6191357374191284,3484
2405,0.0003,0.03,523199,0.00929059274494648,523300,51,14.582715034484863,-59.87187172999998,150.0,0.1507275402545929,-2.7844979763031006,3488
2417,0.0003,0.04,523799,0.009548219852149487,523900,51,15.978645324707031,-61.89823206,150.0,0.25355613231658936,0.7104465961456299,3492
2429,0.0003,0.04,524399,0.009398390538990498,524500,51,15.913740158081055,-62.01782388000001,150.0,0.2529368996620178,-1.957214117050171,3496
2442,0.0003,0.04,524999,0.009386114776134491,525100,51,16.463117599487305,-61.417058850000004,150.0,0.2954593300819397,-1.944720983505249,3500
2454,0.0003,0.04,525599,0.009081099182367325,525700,51,15.951248168945312,-61.29774889000001,150.0,0.2352246642112732,2.4735426902770996,3504
2467,0.0003,0.04,526199,0.009115190245211124,526300,51,15.844602584838867,-60.988827230000005,150.0,5.933289527893066,-0.5231529474258423,3508
2479,0.0003,0.04,526799,0.008899380452930927,526900,51,15.399035453796387,-60.87213254999999,150.0,0.12832555174827576,-1.6910401582717896,3512
2491,0.0003,0.04,527399,0.00885126180946827,527500,51,15.75521469116211,-61.56366544,150.0,0.16910003125667572,-0.36748751997947693,3516
2504,0.0003,0.05,527999,0.008936303667724133,528100,51,16.3708438873291,-58.62110788000001,150.0,0.18289420008659363,2.9933953285217285,3520
2516,0.0003,0.06,528599,0.008902071043848991,528700,51,16.241289138793945,-58.15482696000001,150.0,0.2174414098262787,-2.6361477375030518,3524
2529,0.0003,0.07,529199,0.008620028384029865,529300,51,16.52371597290039,-56.93355995000002,150.0,0.16390085220336914,-0.2323821783065796,3528
2541,0.0003,0.07,529799,0.008924894966185093,529900,51,15.813766479492188,-56.67105345,150.0,0.18607383966445923,-1.3336963653564453,3532
2554,0.0003,0.08,530399,0.008839565329253674,530500,51,15.902892112731934,-57.12356444,150.0,0.18708060681819916,-1.9728626012802124,3536
2567,0.0003,0.08,530999,0.00873429886996746,531100,51,16.439102172851562,-55.14615987000001,150.0,0.17066699266433716,-1.1517845392227173,3540
2579,0.0003,0.08,531599,0.008651216514408588,531700,51,15.8550386428833,-55.40485871,150.0,0.19525764882564545,-0.40104907751083374,3544
2591,0.0003,0.08,532199,0.008928832598030567,532300,51,16.219623565673828,-55.237380800000004,150.0,0.22192558646202087,-0.4006473124027252,3548
2605,0.0003,0.08,532799,0.008903956040740013,532900,51,16.81833839416504,-58.10998087,150.0,2.5455331802368164,1.8653590679168701,3552
2617,0.0003,0.07,533399,0.008703367784619331,533500,51,16.537540435791016,-50.84952911000001,150.0,0.21132774651050568,1.6431232690811157,3556
2629,0.0003,0.07,533999,0.008561826311051846,534100,51,16.003097534179688,-51.202674859999995,150.0,0.149453267455101,0.3128478527069092,3560
2640,0.0003,0.07,534599,0.008548160083591938,534700,51,16.372493743896484,-55.98560285000001,150.0,0.17495569586753845,-1.3771404027938843,3564
2652,0.0003,0.08,535199,0.008515020832419395,535300,51,16.01899528503418,-53.14972972999999,150.0,0.2323840856552124,2.814741611480713,3568
2663,0.0003,0.08,535799,0.008531749248504639,535900,51,15.769594192504883,-56.371124169999995,150.0,0.20471978187561035,-0.2799159288406372,3572
2675,0.0003,0.07,536399,0.008647318929433823,536500,51,15.037704467773438,-55.89863916,150.0,1.3412479162216187,0.1512230634689331,3576
2686,0.0003,0.07,536999,0.008413591422140598,537100,51,14.998140335083008,-57.42318472999998,150.0,0.30353039503097534,0.13134276866912842,3580
2698,0.0003,0.08,537599,0.008506137877702713,537700,51,15.254609107971191,-60.23673658,150.0,0.14828211069107056,-0.4812527894973755,3584
2709,0.0003,0.09,538199,0.008321515284478664,538300,51,15.739238739013672,-60.52065675000001,150.0,0.16085751354694366,-0.7541078925132751,3588
2721,0.0003,0.08,538799,0.008345055393874645,538900,51,16.1490478515625,-58.30661535000001,150.0,0.2616252303123474,1.9669235944747925,3592
2732,0.0003,0.08,539399,0.008321555331349373,539500,51,15.930624961853027,-57.04474635999999,150.0,0.42584604024887085,-0.4888582229614258,3596
2744,0.0003,0.09,539999,0.008416407741606236,540100,51,16.170001983642578,-56.87976745999998,150.0,0.14679183065891266,0.24902549386024475,3600
2755,0.0003,0.09,540599,0.008461989462375641,540700,51,15.757582664489746,-59.252022260000004,150.0,0.21309766173362732,-1.6301242113113403,3604
2767,0.0003,0.09,541199,0.008526865392923355,541300,51,14.860986709594727,-58.300269899999996,150.0,0.13031411170959473,-1.0896012783050537,3608
2778,0.0003,0.08,541799,0.008444788865745068,541900,51,16.64617347717285,-61.06411898000001,150.0,0.8006672859191895,2.250082492828369,3612
2790,0.0003,0.08,542399,0.00849156454205513,542500,51,14.547357559204102,-60.62046248000001,150.0,0.20596438646316528,-4.658054351806641,3616
2801,0.0003,0.07,542999,0.008191561326384544,543100,51,16.270082473754883,-62.91897001,150.0,0.13990318775177002,0.04130640625953674,3620
2813,0.0003,0.06,543599,0.008130562491714954,543700,51,15.504727363586426,-64.51227758,150.0,0.23524190485477448,-0.11351442337036133,3624
2824,0.0003,0.05,544199,0.008259852416813374,544300,51,16.172407150268555,-70.18734326000002,150.0,0.275837779045105,2.2185521125793457,3628
2836,0.0003,0.05,544799,0.008246633224189281,544900,51,15.517904281616211,-71.03750631000001,150.0,0.25066104531288147,-0.6806288361549377,3632
2847,0.0003,0.04,545399,0.008408766239881516,545500,51,15.43867301940918,-70.9528058,150.0,0.1902082860469818,-1.3374160528182983,3636
2859,0.0003,0.04,545999,0.008492317982017994,546100,51,16.254844665527344,-71.51519207,150.0,0.22833791375160217,1.2460556030273438,3640
2871,0.0003,0.04,546599,0.008776787668466568,546700,51,15.784629821777344,-72.90601457000001,150.0,0.2630462050437927,2.402994394302368,3644
2882,0.0003,0.05,547199,0.00888860784471035,547300,51,14.974782943725586,-77.56811037,150.0,0.1502244770526886,-3.449888229370117,3648
2894,0.0003,0.05,547799,0.00879712961614132,547900,51,14.782633781433105,-77.07697023,150.0,0.3316766619682312,-2.1828064918518066,3652
2906,0.0003,0.06,548399,0.008822393603622913,548500,51,16.598051071166992,-82.59801448,150.0,0.3336789309978485,0.9133328795433044,3656
2917,0.0003,0.06,548999,0.008661684580147266,549100,51,16.095211029052734,-84.79566794,150.0,0.41212114691734314,0.18938612937927246,3660
2929,0.0003,0.06,549599,0.0086921202018857,549700,51,16.504680633544922,-80.90456558000001,150.0,0.9213057160377502,2.052405595779419,3664
2941,0.0003,0.06,550199,0.008715037256479263,550300,51,15.571344375610352,-82.76259678000001,150.0,0.28077131509780884,1.1667156219482422,3668
2954,0.0003,0.06,550799,0.008813408203423023,550900,51,17.13556671142578,-79.03534116,150.0,0.6210228204727173,2.2805986404418945,3672
2966,0.0003,0.06,551399,0.008754100650548935,551500,51,14.967374801635742,-80.85788701999999,150.0,0.3112258315086365,1.098432183265686,3676
2978,0.0003,0.07,551999,0.00881824642419815,552100,51,15.652975082397461,-80.01220213999999,150.0,0.3026215434074402,-0.7337938547134399,3680
2991,0.0003,0.07,552599,0.008939956314861774,552700,51,15.285791397094727,-78.34686914000001,150.0,0.6468956470489502,-2.4647865295410156,3684
3003,0.0003,0.06,553199,0.008903048001229763,553300,51,15.237459182739258,-78.76871437999998,150.0,0.2861044406890869,-0.9623674154281616,3688
3015,0.0003,0.06,553799,0.00877685472369194,553900,51,16.474159240722656,-80.71845297999998,150.0,0.36845725774765015,2.0083842277526855,3692
3027,0.0003,0.06,554399,0.008941737934947014,554500,51,16.010595321655273,-82.31329455999999,150.0,0.208500474691391,0.26626983284950256,3696
3040,0.0003,0.06,554999,0.008975480683147907,555100,51,14.578821182250977,-82.86335686000001,150.0,0.3046492338180542,-2.7900919914245605,3700
3052,0.0003,0.06,555599,0.009019938297569752,555700,51,16.151203155517578,-80.74804363000001,150.0,0.3261907696723938,-0.42422837018966675,3704
3064,0.0003,0.06,556199,0.009101739153265953,556300,51,15.541040420532227,-83.71475674,150.0,0.4637312889099121,2.37467622756958,3708
3076,0.0003,0.06,556799,0.009031236171722412,556900,50,16.48688507080078,-83.13402552000001,150.0,0.5255634784698486,2.7145488262176514,3712
3089,0.0003,0.06,557399,0.008996008895337582,557500,50,16.30263900756836,-87.66850620000001,150.0,0.2984345555305481,2.3865740299224854,3716
3101,0.0003,0.08,557999,0.009006314910948277,558100,50,16.128313064575195,-85.49454643000001,150.0,0.29948341846466064,0.660432755947113,3720
3114,0.0003,0.08,558599,0.008998737670481205,558700,50,14.768230438232422,-88.75712136,150.0,0.38841551542282104,-2.7155098915100098,3724
3126,0.0003,0.1,559199,0.009051084518432617,559300,50,15.285728454589844,-82.77873078000002,150.0,0.24924933910369873,-0.9339631795883179,3728
3138,0.0003,0.1,559799,0.009041361510753632,559900,50,14.813995361328125,-82.14914864,150.0,0.1933910995721817,-0.42285895347595215,3732
3150,0.0003,0.1,560399,0.00917078461498022,560500,50,14.541715621948242,-82.68079828,150.0,0.3176639676094055,-2.4643402099609375,3736
3162,0.0003,0.1,560999,0.009062343277037144,561100,50,16.14739990234375,-84.63799614,150.0,0.34725600481033325,0.5052531361579895,3740
3174,0.0003,0.1,561599,0.009269578382372856,561700,50,17.079051971435547,-85.88408989999999,150.0,0.5025104880332947,3.6947009563446045,3744
3187,0.0003,0.09,562199,0.009320402517914772,562300,50,15.606163024902344,-85.53108137,150.0,0.324128121137619,3.6307373046875,3748
3199,0.0003,0.09,562799,0.00919541995972395,562900,50,14.779397010803223,-82.53920487,150.0,0.3468250036239624,-5.5131707191467285,3752
3212,0.0003,0.08,563399,0.009000398218631744,563500,50,16.20682144165039,-80.89501573,150.0,0.2857629060745239,-3.555123805999756,3756
3224,0.0003,0.09,563999,0.00902688317000866,564100,50,16.29248809814453,-81.31881448,150.0,0.434611439704895,-0.37708544731140137,3760
3236,0.0003,0.09,564599,0.00911923311650753,564700,50,15.40762710571289,-84.72776097,150.0,0.36178264021873474,-0.007362544536590576,3764
3249,0.0003,0.08,565199,0.008949894458055496,565300,50,16.320642471313477,-83.09653898,150.0,0.3322196304798126,-0.7702857255935669,3768
3260,0.0003,0.08,565799,0.008882295340299606,565900,50,17.8652286529541,-83.10204319,150.0,0.2648334503173828,2.0822701454162598,3772
3271,0.0003,0.08,566399,0.00876612588763237,566500,50,16.593795776367188,-81.57166875,150.0,0.2263239622116089,-1.6264467239379883,3776
3283,0.0003,0.07,566999,0.00849953293800354,567100,50,15.961528778076172,-83.71349179999999,150.0,0.31066763401031494,-0.18968099355697632,3780
3294,0.0003,0.06,567599,0.008650717325508595,567700,50,15.123185157775879,-82.66278762,150.0,0.2453887164592743,-1.8818914890289307,3784
3305,0.0003,0.06,568199,0.008523210883140564,568300,50,17.812747955322266,-81.96598508000001,150.0,0.31673645973205566,1.6484278440475464,3788
3317,0.0003,0.06,568799,0.008456599898636341,568900,50,16.807723999023438,-79.67494316,150.0,0.2540237307548523,1.1394840478897095,3792
3328,0.0003,0.06,569399,0.00838286429643631,569500,50,15.511604309082031,-77.53344742,150.0,0.1750907003879547,-4.1819257736206055,3796
3339,0.0003,0.07,569999,0.008135506883263588,570100,50,17.953943252563477,-75.56107750000001,150.0,0.17086085677146912,1.8329304456710815,3800
3350,0.0003,0.07,570599,0.008142376318573952,570700,50,16.962387084960938,-75.15427768,150.0,0.3069764971733093,2.756476402282715,3804
3362,0.0003,0.07,571199,0.008153961971402168,571300,50,17.16110610961914,-72.52607624000001,150.0,0.240740105509758,-0.07935541868209839,3808
3374,0.0003,0.07,571799,0.008221990428864956,571900,50,16.134281158447266,-70.61664885,150.0,0.19918374717235565,-1.3441357612609863,3812
3386,0.0003,0.07,572399,0.008110844530165195,572500,50,17.86142921447754,-66.64462096999999,150.0,0.37451523542404175,0.5934903025627136,3816
3398,0.0003,0.05,572999,0.008011233992874622,573100,50,17.59466552734375,-66.85855512,150.0,0.25699159502983093,2.2271809577941895,3820
3410,0.0003,0.05,573599,0.008126279339194298,573700,50,18.32581901550293,-63.61344093999999,150.0,0.3348925709724426,7.583319664001465,3824
3422,0.0003,0.04,574199,0.008144780062139034,574300,50,17.008420944213867,-63.617181169999995,150.0,0.26117169857025146,0.9962210059165955,3828
3434,0.0003,0.04,574799,0.008187893778085709,574900,50,16.084026336669922,-63.91788495,150.0,0.19275549054145813,-3.1336822509765625,3832
3446,0.0003,0.04,575399,0.007997673004865646,575500,50,15.981966018676758,-63.12947515,150.0,0.2308494746685028,-1.4021081924438477,3836
3458,0.0003,0.04,575999,0.008014477789402008,576100,50,16.07547378540039,-59.50291014,150.0,0.2034682035446167,-0.7166747450828552,3840
3470,0.0003,0.05,576599,0.00814935564994812,576700,50,15.816854476928711,-59.55183552999999,150.0,0.19472788274288177,-1.9641389846801758,3844
3481,0.0003,0.05,577199,0.008156859315931797,577300,50,17.138362884521484,-56.22554620999999,150.0,0.30624526739120483,1.0938986539840698,3848
3492,0.0003,0.05,577799,0.008253411389887333,577900,50,16.923324584960938,-54.69189507000001,150.0,0.18354782462120056,0.4104977250099182,3852
3504,0.0003,0.05,578399,0.008496907539665699,578500,50,18.42418098449707,-53.606585020000004,150.0,0.5185668468475342,2.8115811347961426,3856
3517,0.0003,0.04,578999,0.008377633057534695,579100,50,17.638952255249023,-50.72504333,150.0,0.3587104380130768,3.096752166748047,3860
3529,0.0003,0.04,579599,0.008348817005753517,579700,50,14.823698997497559,-46.73821944000001,150.0,0.3064103126525879,-2.3402633666992188,3864
3541,0.0003,0.04,580199,0.008103090338408947,580300,50,15.032355308532715,-48.18431850000001,150.0,0.31162190437316895,-1.713376760482788,3868
3553,0.0003,0.04,580799,0.008273573592305183,580900,50,15.791227340698242,-49.85236329,150.0,0.30698591470718384,-2.0027503967285156,3872
3566,0.0003,0.04,581399,0.008337271399796009,581500,50,15.535418510437012,-53.66368977000001,150.0,0.2479153871536255,-2.2284083366394043,3876
3578,0.0003,0.04,581999,0.008241514675319195,582100,50,16.994190216064453,-54.07881297,150.0,0.37382516264915466,7.125983238220215,3880
3590,0.0003,0.04,582599,0.008202724158763885,582700,50,17.04059410095215,-56.1518375,150.0,0.3219835162162781,0.10948961973190308,3884
3603,0.0003,0.06,583199,0.008212684653699398,583300,50,16.46672248840332,-56.606102570000004,150.0,0.29929399490356445,0.2988404631614685,3888
3615,0.0003,0.06,583799,0.008234353736042976,583900,50,16.444252014160156,-59.308238159999995,150.0,0.27421265840530396,0.6772502660751343,3892
3627,0.0003,0.06,584399,0.008251742459833622,584500,50,17.054298400878906,-59.60528802000001,150.0,0.3074495792388916,0.01796114444732666,3896
3638,0.0003,0.04,584999,0.00813403632491827,585100,50,17.622840881347656,-60.65262276000001,150.0,0.20006528496742249,1.9378336668014526,3900
3650,0.0003,0.04,585599,0.008259423077106476,585700,50,17.400510787963867,-60.826901590000006,150.0,0.33422231674194336,2.404191732406616,3904
3661,0.0003,0.04,586199,0.008274492807686329,586300,50,16.631086349487305,-62.6943682,150.0,0.34976863861083984,1.6818201541900635,3908
3673,0.0003,0.04,586799,0.008223767392337322,586900,50,14.733765602111816,-63.892377579999994,150.0,0.17917993664741516,-4.528754234313965,3912
3684,0.0003,0.04,587399,0.008110921829938889,587500,50,15.895541191101074,-62.29352511000001,150.0,0.27768850326538086,-2.159804582595825,3916
3696,0.0003,0.05,587999,0.008082837797701359,588100,50,16.45918846130371,-63.53495997000001,150.0,0.22859515249729156,0.6172266006469727,3920
3707,0.0003,0.05,588599,0.008095605298876762,588700,50,16.55601692199707,-64.25446758000001,150.0,0.2703248858451843,-0.9644020795822144,3924
3718,0.0003,0.04,589199,0.00817065965384245,589300,50,17.696496963500977,-64.47746644,150.0,0.26716095209121704,2.485186815261841,3928
3730,0.0003,0.04,589799,0.008017596788704395,589900,50,17.443300247192383,-65.37371258,150.0,0.3099415898323059,4.4510979652404785,3932
3742,0.0003,0.05,590399,0.008045150898396969,590500,50,16.192779541015625,-65.56047525999999,150.0,3.596353769302368,-1.0100998878479004,3936
3753,0.0003,0.05,590999,0.008048013783991337,591100,50,17.138948440551758,-65.24928535999999,150.0,0.24946589767932892,-0.6664472818374634,3940
3764,0.0003,0.05,591599,0.008146174252033234,591700,50,17.33968734741211,-63.40177009,150.0,0.33788198232650757,-0.3425016403198242,3944
3775,0.0003,0.05,592199,0.008081835694611073,592300,50,17.833837509155273,-63.346199970000015,150.0,0.32266920804977417,5.140875816345215,3948
3787,0.0003,0.05,592799,0.007913329638540745,592900,50,16.82036781311035,-63.86165418999999,150.0,0.2856254279613495,-4.648420810699463,3952
3798,0.0003,0.05,593399,0.008052066899836063,593500,50,16.581859588623047,-63.384659400000004,150.0,0.21514415740966797,-1.0725150108337402,3956
3810,0.0003,0.05,593999,0.007913834415376186,594100,50,17.603416442871094,-65.86122764999999,150.0,0.21072331070899963,-1.0120325088500977,3960
3822,0.0003,0.05,594599,0.008062928915023804,594700,50,19.202529907226562,-65.75892101000001,150.0,0.29768550395965576,2.7900924682617188,3964
3833,0.0003,0.05,595199,0.008085370995104313,595300,50,19.148544311523438,-66.89849058000001,150.0,0.2818412184715271,5.54792594909668,3968
3844,0.0003,0.05,595799,0.008117309771478176,595900,50,16.211244583129883,-67.91907176000001,150.0,0.27338236570358276,-1.3113586902618408,3972
3855,0.0003,0.06,596399,0.00823310948908329,596500,50,16.175155639648438,-65.09754559,150.0,0.40792930126190186,-1.953738808631897,3976
3867,0.0003,0.06,596999,0.008059392683207989,597100,50,16.566646575927734,-62.43545912,150.0,0.2361639440059662,-2.2933290004730225,3980
3878,0.0003,0.06,597599,0.008065166883170605,597700,50,17.178531646728516,-60.60197954000001,150.0,0.24337080121040344,-0.4930303394794464,3984
3890,0.0003,0.05,598199,0.007718768436461687,598300,50,17.39849853515625,-60.05199221,150.0,33.85432434082031,2.713691234588623,3988
3901,0.0003,0.05,598799,0.007892975583672523,598900,50,15.590272903442383,-59.20162771,150.0,0.24940480291843414,-1.4763684272766113,3992
3912,0.0003,0.05,599399,0.007926532067358494,599500,50,17.39957046508789,-59.05014773,150.0,0.21713227033615112,-0.01661205291748047,3996
